ID,Order ID,Order Date,Ship Date,Shipping Method,Customer ID,Product ID,Quantity,Sales,Profit,Shipping Cost
19674,2017-42160,6/5/2017 0:00,6/11/2017 0:00,Standard,CT-119951,SP-B-5296,3,50.97,12.7425,4.0388
19675,2017-42160,6/5/2017 0:00,6/9/2017 0:00,Standard,EC-128501,SP-F-6129,2,39.98,11.994,3.5992
19679,2017-42160,6/5/2017 0:00,6/11/2017 0:00,Standard,SW-169901,AP-W-2879,2,21.98,6.594,2.8792
19680,2017-42160,6/5/2017 0:00,6/11/2017 0:00,Standard,SW-169901,FW-Y-5174,2,17.98,10.788,2.7192
19682,2017-42161,6/6/2017 0:00,6/7/2017 0:00,First Class,CB-101051,AP-W-3163,3,44.97,13.491,4.2485
19686,2017-42164,6/9/2017 0:00,6/14/2017 0:00,Standard,WW-112001,SP-K-2923,4,99.96,39.984,5.9984
19691,2017-42164,6/9/2017 0:00,6/15/2017 0:00,Standard,SW-171251,SP-K-6098,2,31.98,12.792,3.2792
19702,2017-42166,6/11/2017 0:00,6/14/2017 0:00,First Class,WW-112001,SP-B-5294,5,14.95,3.7375,2.7475
19715,2017-42167,6/12/2017 0:00,6/13/2017 0:00,First Class,WC-111251,SP-T-2921,3,71.97,14.394,5.5985
19716,2017-42167,6/12/2017 0:00,6/13/2017 0:00,First Class,WC-111251,FW-S-4416,1,11.99,5.995,2.5995
19717,2017-42167,6/12/2017 0:00,6/13/2017 0:00,First Class,WC-111251,SP-T-6088,4,199.96,39.992,11.998
19718,2017-42167,6/12/2017 0:00,6/13/2017 0:00,First Class,WC-111251,SP-B-3455,5,139.95,34.9875,8.9975
19719,2017-42167,6/12/2017 0:00,6/13/2017 0:00,First Class,WC-111251,SP-B-5296,1,16.99,4.2475,2.8495
19745,2017-42171,6/16/2017 0:00,6/20/2017 0:00,Standard,WC-125501,AP-W-3121,3,32.97,9.891,3.3188
19761,2017-42172,6/17/2017 0:00,6/22/2017 0:00,Standard,SB-102551,SP-S-3507,4,95.96,47.98,5.8384
19762,2017-42172,6/17/2017 0:00,6/22/2017 0:00,Standard,SB-102551,SP-F-6129,2,39.98,11.994,3.5992
19763,2017-42172,6/17/2017 0:00,6/22/2017 0:00,Standard,SB-102551,SP-S-6604,3,50.97,25.485,4.0388
19764,2017-42172,6/17/2017 0:00,6/19/2017 0:00,2 Day,SS-123551,AP-M-4876,6,215.94,86.376,17.1158
19765,2017-42172,6/17/2017 0:00,6/19/2017 0:00,2 Day,SS-123551,SP-B-5298,5,164.95,41.2375,13.5465
19766,2017-42172,6/17/2017 0:00,6/21/2017 0:00,Standard,SB-125351,SP-B-5296,3,50.97,12.7425,4.0388
19781,2017-42173,6/18/2017 0:00,6/22/2017 0:00,Standard,CR-207401,AP-Y-4600,5,59.95,29.975,4.398
19782,2017-42173,6/18/2017 0:00,6/22/2017 0:00,Standard,CR-207401,AP-M-4947,3,77.97,31.188,5.1188
19783,2017-42174,6/19/2017 0:00,6/24/2017 0:00,Standard,CC-126701,FW-H-3621,9,413.91,124.173,18.5564
19784,2017-42174,6/19/2017 0:00,6/24/2017 0:00,Standard,CC-126701,SP-S-3843,6,143.94,71.97,7.7576
19786,2017-42175,6/20/2017 0:00,6/24/2017 0:00,Standard,CR-104051,AP-M-4876,8,287.92,115.168,13.5168
19787,2017-42175,6/20/2017 0:00,6/24/2017 0:00,Standard,CR-104051,SP-S-3507,2,47.98,23.99,3.9192
19788,2017-42175,6/20/2017 0:00,6/27/2017 0:00,Standard,CB-132701,FW-R-3427,3,224.97,89.988,10.9988
19789,2017-42175,6/20/2017 0:00,6/27/2017 0:00,Standard,CB-132701,SP-K-2848,3,71.97,28.788,4.8788
19792,2017-42175,6/20/2017 0:00,6/24/2017 0:00,Standard,WA-145151,FW-Y-3914,4,179.96,107.976,9.1984
19793,2017-42175,6/20/2017 0:00,6/24/2017 0:00,Standard,WA-145151,SP-S-3328,2,47.98,23.99,3.9192
19809,2017-42176,6/21/2017 0:00,6/28/2017 0:00,Standard,SR-213251,AP-M-4142,3,35.97,14.388,3.4388
19810,2017-42176,6/21/2017 0:00,6/28/2017 0:00,Standard,SR-213251,SP-F-3184,2,57.98,17.394,4.3192
19811,2017-42177,6/22/2017 0:00,6/26/2017 0:00,2 Day,ER-102401,SP-K-2907,6,149.94,59.976,12.4958
19812,2017-42177,6/22/2017 0:00,6/26/2017 0:00,2 Day,ER-102401,FW-Y-5170,5,44.95,26.97,5.1465
19816,2017-42178,6/23/2017 0:00,6/24/2017 0:00,First Class,EC-128501,SP-K-2852,3,71.97,28.788,5.5985
19823,2017-42180,6/25/2017 0:00,6/27/2017 0:00,2 Day,WA-145151,FW-Y-3910,3,134.97,80.982,11.4479
19824,2017-42180,6/25/2017 0:00,6/27/2017 0:00,2 Day,WA-145151,FW-S-4393,2,85.98,42.99,8.0186
19832,2017-42181,6/26/2017 0:00,6/30/2017 0:00,2 Day,WM-107051,FW-R-3428,4,299.96,119.984,22.9972
19838,2017-42182,6/27/2017 0:00,7/4/2017 0:00,Standard,EC-122201,AP-W-3123,14,153.86,46.158,8.1544
19839,2017-42182,6/27/2017 0:00,7/4/2017 0:00,Standard,EC-122201,AP-W-3514,3,104.97,31.491,6.1988
19840,2017-42182,6/27/2017 0:00,7/2/2017 0:00,Standard,SR-128801,FW-S-4641,3,53.97,26.985,4.1588
19841,2017-42182,6/27/2017 0:00,7/2/2017 0:00,Standard,SR-128801,SP-F-3200,6,185.94,55.782,9.4376
19843,2017-42182,6/27/2017 0:00,7/1/2017 0:00,Standard,WO-134351,SP-T-4891,3,107.97,21.594,6.3188
19856,2017-42183,6/28/2017 0:00,6/30/2017 0:00,2 Day,SW-190301,AP-M-4936,5,179.95,71.98,14.5965
19857,2017-42183,6/28/2017 0:00,6/30/2017 0:00,2 Day,SW-190301,FW-Y-4236,3,98.97,59.382,8.9279
19858,2017-42183,6/28/2017 0:00,6/30/2017 0:00,2 Day,SW-190301,SP-S-6604,3,50.97,25.485,5.5679
19859,2017-42185,6/30/2017 0:00,7/5/2017 0:00,Standard,CA-103151,SP-B-2886,3,77.97,19.4925,5.1188
19860,2017-42185,6/30/2017 0:00,7/5/2017 0:00,Standard,CA-103151,SP-K-2848,2,47.98,19.192,3.9192
19861,2017-42185,6/30/2017 0:00,7/7/2017 0:00,Standard,CT-119951,SP-K-2848,9,215.91,86.364,10.6364
19862,2017-42185,6/30/2017 0:00,7/3/2017 0:00,First Class,SR-128801,FW-H-3650,9,386.91,116.073,21.3455
19863,2017-42185,6/30/2017 0:00,7/3/2017 0:00,First Class,SR-128801,FW-Y-3917,2,89.98,53.988,6.499
19864,2017-42185,6/30/2017 0:00,7/3/2017 0:00,First Class,SR-128801,SP-F-6129,3,59.97,17.991,4.9985
19866,2017-42185,6/30/2017 0:00,7/5/2017 0:00,Standard,CC-143351,SP-S-6604,1,16.99,8.495,2.6796
19890,2017-42189,7/4/2017 0:00,7/11/2017 0:00,Standard,WA-122651,FW-Y-5171,9,80.91,48.546,5.2364
19891,2017-42189,7/4/2017 0:00,7/8/2017 0:00,Standard,ES-124601,AP-W-3163,3,44.97,13.491,3.7988
19892,2017-42189,7/4/2017 0:00,7/8/2017 0:00,Standard,ES-124601,FW-Y-5165,1,8.99,5.394,2.3596
19920,2017-42193,7/8/2017 0:00,7/12/2017 0:00,Standard,CT-107351,SP-F-3197,3,92.97,27.891,5.7188
19921,2017-42193,7/8/2017 0:00,7/10/2017 0:00,2 Day,SS-123551,SP-K-6098,3,47.97,19.188,5.3579
19938,2017-42194,7/9/2017 0:00,7/13/2017 0:00,Standard,ER-175451,SP-F-6129,2,39.98,11.994,3.5992
19957,2017-42196,7/11/2017 0:00,7/15/2017 0:00,2 Day,EP-111551,FW-Y-3914,3,134.97,80.982,11.4479
19964,2017-42197,7/12/2017 0:00,7/18/2017 0:00,Standard,WW-184001,SP-F-6129,4,79.96,23.988,5.1984
19967,2017-42198,7/13/2017 0:00,7/19/2017 0:00,Standard,SS-118601,SP-S-3843,1,23.99,11.995,2.9596
19970,2017-42199,7/14/2017 0:00,7/18/2017 0:00,Standard,CR-195251,SP-T-6088,2,99.98,19.996,5.9992
19971,2017-42199,7/14/2017 0:00,7/18/2017 0:00,Standard,CR-195251,SP-S-3159,2,47.98,23.99,3.9192
19998,2017-42203,7/18/2017 0:00,7/22/2017 0:00,Standard,SB-102551,AP-M-5094,2,51.98,20.792,4.0792
20006,2017-42203,7/18/2017 0:00,7/23/2017 0:00,Standard,SW-204551,FW-Y-2867,2,71.98,43.188,4.8792
20015,2017-42206,7/21/2017 0:00,7/26/2017 0:00,Standard,SR-108251,FW-Y-5172,4,35.96,21.576,3.4384
20016,2017-42206,7/21/2017 0:00,7/26/2017 0:00,Standard,SR-108251,FW-S-4673,2,31.98,15.99,3.2792
20017,2017-42206,7/21/2017 0:00,7/26/2017 0:00,Standard,SR-108251,SP-S-6604,2,33.98,16.99,3.3592
20018,2017-42206,7/21/2017 0:00,7/27/2017 0:00,Standard,WS-119501,SP-T-5980,2,13.98,2.796,2.5592
20019,2017-42206,7/21/2017 0:00,7/27/2017 0:00,Standard,WS-119501,FW-Y-2864,1,35.99,21.594,3.4396
20034,2017-42207,7/22/2017 0:00,7/26/2017 0:00,2 Day,SR-108251,AP-W-3154,9,134.91,40.473,11.4437
20035,2017-42207,7/22/2017 0:00,7/26/2017 0:00,2 Day,SR-108251,SP-B-5295,2,17.98,4.495,3.2586
20036,2017-42207,7/22/2017 0:00,7/28/2017 0:00,Standard,SS-118601,SP-B-3975,4,83.96,20.99,5.3584
20043,2017-42207,7/22/2017 0:00,7/27/2017 0:00,Standard,SW-203501,AP-W-3804,6,149.94,44.982,7.9976
20044,2017-42207,7/22/2017 0:00,7/27/2017 0:00,Standard,SW-203501,SP-T-4891,7,251.93,50.386,12.0772
20045,2017-42207,7/22/2017 0:00,7/27/2017 0:00,Standard,SW-203501,SP-K-6098,3,47.97,19.188,3.9188
20046,2017-42207,7/22/2017 0:00,7/26/2017 0:00,Standard,SW-204551,FW-S-4673,2,31.98,15.99,3.2792
20047,2017-42207,7/22/2017 0:00,7/26/2017 0:00,Standard,SW-204551,SP-K-2880,3,71.97,28.788,4.8788
20048,2017-42207,7/22/2017 0:00,7/26/2017 0:00,Standard,SW-204551,SP-S-4217,2,51.98,25.99,4.0792
20056,2017-42209,7/24/2017 0:00,7/28/2017 0:00,Standard,CR-170351,SP-F-3052,4,111.96,33.588,6.4784
20062,2017-42210,7/25/2017 0:00,7/25/2017 0:00,Next Day,WR-148301,AP-M-4871,5,79.95,31.98,9.1955
20077,2017-42213,7/28/2017 0:00,8/2/2017 0:00,2 Day,SW-159551,FW-S-4412,4,55.96,27.98,5.9172
20088,2017-42215,7/30/2017 0:00,8/3/2017 0:00,Standard,EW-146051,AP-M-4875,3,107.97,43.188,6.3188
20100,2017-42217,8/1/2017 0:00,8/6/2017 0:00,Standard,EA-140351,SP-S-6604,3,50.97,25.485,4.0388
20101,2017-42217,8/1/2017 0:00,8/4/2017 0:00,First Class,WC-140501,SP-T-3360,2,49.98,9.996,4.499
20102,2017-42217,8/1/2017 0:00,8/4/2017 0:00,First Class,WC-140501,FW-Y-5170,7,62.93,37.758,5.1465
20105,2017-42217,8/1/2017 0:00,8/1/2017 0:00,Next Day,CW-164351,AP-W-3509,1,34.99,10.497,5.1491
20111,2017-42218,8/2/2017 0:00,8/8/2017 0:00,Standard,SR-213251,AP-Y-3329,3,26.97,13.485,3.0788
20112,2017-42218,8/2/2017 0:00,8/8/2017 0:00,Standard,SR-213251,SP-S-6604,7,118.93,59.465,6.7572
20113,2017-42218,8/2/2017 0:00,8/4/2017 0:00,First Class,CT-107351,AP-W-3160,2,29.98,8.994,3.499
20117,2017-42220,8/4/2017 0:00,8/8/2017 0:00,Standard,CB-101051,AP-M-4936,3,107.97,43.188,6.3188
20121,2017-42220,8/4/2017 0:00,8/7/2017 0:00,2 Day,WA-145151,SP-T-3078,3,74.97,14.994,7.2479
20131,2017-42222,8/6/2017 0:00,8/9/2017 0:00,First Class,SW-190301,SP-F-6129,2,39.98,11.994,3.999
20141,2017-42224,8/8/2017 0:00,8/12/2017 0:00,Standard,EC-124751,AP-M-5094,4,103.96,41.584,6.1584
20153,2017-42224,8/8/2017 0:00,8/13/2017 0:00,Standard,SW-159551,SP-F-6129,10,199.9,59.97,9.996
20154,2017-42224,8/8/2017 0:00,8/13/2017 0:00,Standard,SW-159551,SP-B-5298,2,65.98,16.495,4.6392
20160,2017-42228,8/12/2017 0:00,8/14/2017 0:00,2 Day,WR-129401,SP-K-2849,11,263.89,105.556,20.4723
20166,2017-42229,8/13/2017 0:00,8/13/2017 0:00,Next Day,CB-115451,FW-S-4620,5,89.95,44.975,10.0955
20167,2017-42229,8/13/2017 0:00,8/13/2017 0:00,Next Day,CB-115451,SP-B-3486,5,139.95,34.9875,14.5955
20168,2017-42229,8/13/2017 0:00,8/13/2017 0:00,Next Day,CB-115451,SP-B-4741,3,65.97,16.4925,7.9373
20178,2017-42230,8/14/2017 0:00,8/19/2017 0:00,Standard,EC-128501,SP-K-2880,6,143.94,57.576,7.7576
20179,2017-42230,8/14/2017 0:00,8/19/2017 0:00,Standard,EC-128501,FW-S-4672,2,31.98,15.99,3.2792
20180,2017-42230,8/14/2017 0:00,8/19/2017 0:00,Standard,EC-128501,SP-B-2873,7,181.93,45.4825,9.2772
20181,2017-42230,8/14/2017 0:00,8/19/2017 0:00,Standard,EC-128501,FW-Y-3913,1,44.99,26.994,3.7996
20182,2017-42230,8/14/2017 0:00,8/19/2017 0:00,Standard,EC-128501,SP-K-2880,5,119.95,47.98,6.798
20183,2017-42230,8/14/2017 0:00,8/19/2017 0:00,Standard,EC-128501,SP-F-6129,5,99.95,29.985,5.998
20184,2017-42230,8/14/2017 0:00,8/19/2017 0:00,Standard,EC-128501,AP-M-4945,2,51.98,20.792,4.0792
20194,2017-42232,8/16/2017 0:00,8/20/2017 0:00,Standard,EO-113501,SP-F-3040,8,223.92,67.176,10.9568
20208,2017-42234,8/18/2017 0:00,8/25/2017 0:00,Standard,WW-195401,SP-B-5296,9,152.91,38.2275,8.1164
20209,2017-42234,8/18/2017 0:00,8/25/2017 0:00,Standard,WW-195401,SP-T-5980,3,20.97,4.194,2.8388
20210,2017-42234,8/18/2017 0:00,8/25/2017 0:00,Standard,WW-195401,SP-K-2852,8,191.92,76.768,9.6768
20211,2017-42234,8/18/2017 0:00,8/25/2017 0:00,Standard,WW-195401,AP-W-3814,3,74.97,22.491,4.9988
20212,2017-42234,8/18/2017 0:00,8/25/2017 0:00,Standard,WW-195401,SP-F-6129,2,39.98,11.994,3.5992
20213,2017-42234,8/18/2017 0:00,8/25/2017 0:00,Standard,WW-195401,SP-K-6098,3,47.97,19.188,3.9188
20214,2017-42234,8/18/2017 0:00,8/25/2017 0:00,Standard,WW-195401,SP-S-3159,2,47.98,23.99,3.9192
20218,2017-42235,8/19/2017 0:00,8/23/2017 0:00,Standard,CW-149351,AP-M-4870,9,143.91,57.564,7.7564
20219,2017-42235,8/19/2017 0:00,8/23/2017 0:00,Standard,CW-149351,AP-M-3748,2,23.98,9.592,2.9592
20233,2017-42236,8/20/2017 0:00,8/24/2017 0:00,Standard,WO-134351,SP-K-6098,3,47.97,19.188,3.9188
20240,2017-42237,8/21/2017 0:00,8/26/2017 0:00,Standard,CR-170351,AP-W-3122,3,32.97,9.891,3.3188
20241,2017-42237,8/21/2017 0:00,8/26/2017 0:00,Standard,CR-170351,SP-T-2921,6,143.94,28.788,7.7576
20242,2017-42237,8/21/2017 0:00,8/26/2017 0:00,Standard,CR-170351,SP-F-6129,3,59.97,17.991,4.3988
20252,2017-42238,8/22/2017 0:00,8/23/2017 0:00,First Class,WR-188801,FW-R-3557,3,224.97,89.988,13.2485
20253,2017-42238,8/22/2017 0:00,8/23/2017 0:00,First Class,WR-188801,AP-W-3782,4,99.96,29.988,6.998
20254,2017-42238,8/22/2017 0:00,8/23/2017 0:00,First Class,WR-188801,FW-Y-5164,4,35.96,21.576,3.798
20255,2017-42238,8/22/2017 0:00,8/23/2017 0:00,First Class,WR-188801,SP-B-3973,3,62.97,15.7425,5.1485
20256,2017-42238,8/22/2017 0:00,8/23/2017 0:00,First Class,WR-188801,SP-F-3054,5,144.95,43.485,9.2475
20257,2017-42238,8/22/2017 0:00,8/23/2017 0:00,First Class,WR-188801,SP-K-2908,9,224.91,89.964,13.2455
20258,2017-42238,8/22/2017 0:00,8/23/2017 0:00,First Class,WR-188801,SP-B-5296,4,67.96,16.99,5.398
20278,2017-42242,8/26/2017 0:00,8/29/2017 0:00,2 Day,EW-135401,SP-S-6604,1,16.99,8.495,3.1893
20279,2017-42242,8/26/2017 0:00,8/29/2017 0:00,2 Day,EW-135401,SP-B-5294,2,5.98,1.495,2.4186
20280,2017-42242,8/26/2017 0:00,8/30/2017 0:00,Standard,WA-147251,SP-S-4217,5,129.95,64.975,7.198
20286,2017-42244,8/28/2017 0:00,9/2/2017 0:00,Standard,CR-104051,FW-R-3427,7,524.93,209.972,22.9972
20287,2017-42244,8/28/2017 0:00,8/28/2017 0:00,Next Day,CP-111851,AP-M-4873,14,223.86,89.544,22.1474
20288,2017-42244,8/28/2017 0:00,8/28/2017 0:00,Next Day,CP-111851,SP-S-6604,3,50.97,25.485,6.5873
20289,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,AP-M-4876,2,71.98,28.792,7.0386
20290,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,FW-S-3433,3,128.97,64.485,11.0279
20291,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,SP-T-5980,5,34.95,6.99,4.4465
20292,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,SP-K-2909,2,49.98,19.992,5.4986
20293,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,FW-Y-4329,2,65.98,39.588,6.6186
20294,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,SP-B-2857,4,103.96,25.99,9.2772
20295,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,SP-S-3159,3,71.97,35.985,7.0379
20296,2017-42244,8/28/2017 0:00,8/30/2017 0:00,2 Day,SR-128801,SP-F-6129,5,99.95,29.985,8.9965
20298,2017-42244,8/28/2017 0:00,8/31/2017 0:00,First Class,ER-175451,AP-W-3170,3,104.97,31.491,7.2485
20299,2017-42244,8/28/2017 0:00,8/31/2017 0:00,First Class,ER-175451,SP-T-4891,8,287.92,57.584,16.396
20300,2017-42244,8/28/2017 0:00,8/31/2017 0:00,First Class,ER-175451,SP-K-2911,6,149.94,59.976,9.497
20317,2017-42246,8/30/2017 0:00,9/5/2017 0:00,Standard,WW-195401,FW-Y-3917,3,134.97,80.982,7.3988
20318,2017-42248,9/1/2017 0:00,9/5/2017 0:00,Standard,WW-109301,AP-W-2879,4,43.96,13.188,3.7584
20319,2017-42248,9/1/2017 0:00,9/5/2017 0:00,Standard,WW-109301,SP-K-2907,3,74.97,29.988,4.9988
20322,2017-42248,9/1/2017 0:00,9/3/2017 0:00,2 Day,SW-111101,FW-S-4620,2,35.98,17.99,4.5186
20323,2017-42248,9/1/2017 0:00,9/3/2017 0:00,2 Day,SW-111101,SP-T-5980,7,48.93,9.786,5.4251
20331,2017-42249,9/2/2017 0:00,9/2/2017 0:00,Next Day,EA-127751,FW-S-4417,7,83.93,41.965,9.5537
20332,2017-42249,9/2/2017 0:00,9/2/2017 0:00,Next Day,WW-195401,FW-R-3556,4,299.96,119.984,28.9964
20333,2017-42249,9/2/2017 0:00,9/2/2017 0:00,Next Day,WW-195401,SP-B-3975,4,83.96,20.99,9.5564
20337,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,FW-S-4398,5,204.95,102.475,10.198
20338,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,FW-R-3410,1,76.99,30.796,5.0796
20339,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,AP-M-5094,2,51.98,20.792,4.0792
20340,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,AP-M-4879,3,107.97,43.188,6.3188
20341,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,AP-W-3812,3,74.97,22.491,4.9988
20342,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,SP-B-5298,2,65.98,16.495,4.6392
20343,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,SP-K-2848,8,191.92,76.768,9.6768
20344,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,SP-S-3328,4,95.96,47.98,5.8384
20345,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,SP-B-2874,3,77.97,19.4925,5.1188
20346,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,FW-Y-3915,2,89.98,53.988,5.5992
20347,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,SP-F-3206,6,185.94,55.782,9.4376
20348,2017-42250,9/3/2017 0:00,9/7/2017 0:00,Standard,CC-106151,SP-B-3972,1,20.99,5.2475,2.8396
20349,2017-42250,9/3/2017 0:00,9/9/2017 0:00,Standard,WW-108401,AP-W-3811,2,49.98,14.994,3.9992
20350,2017-42250,9/3/2017 0:00,9/9/2017 0:00,Standard,WW-108401,SP-F-3158,5,144.95,43.485,7.798
20351,2017-42250,9/3/2017 0:00,9/9/2017 0:00,Standard,WW-108401,SP-B-5298,5,164.95,41.2375,8.598
20361,2017-42250,9/3/2017 0:00,9/5/2017 0:00,2 Day,EW-172151,SP-F-2890,2,55.98,16.794,5.9186
20374,2017-42251,9/4/2017 0:00,9/8/2017 0:00,Standard,WP-109151,SP-K-2849,4,95.96,38.384,5.8384
20385,2017-42252,9/5/2017 0:00,9/6/2017 0:00,First Class,SR-213251,SP-K-2852,7,167.93,67.172,10.3965
20386,2017-42252,9/5/2017 0:00,9/9/2017 0:00,Standard,EB-101501,AP-M-4945,4,103.96,41.584,6.1584
20392,2017-42252,9/5/2017 0:00,9/7/2017 0:00,First Class,CW-149351,FW-H-3623,9,413.91,124.173,22.6955
20393,2017-42252,9/5/2017 0:00,9/7/2017 0:00,First Class,CW-149351,SP-S-4302,3,77.97,38.985,5.8985
20394,2017-42252,9/5/2017 0:00,9/7/2017 0:00,First Class,CW-149351,SP-B-5294,3,8.97,2.2425,2.4485
20413,2017-42253,9/6/2017 0:00,9/7/2017 0:00,First Class,CS-124001,SP-B-5295,1,8.99,2.2475,2.4495
20418,2017-42255,9/8/2017 0:00,9/10/2017 0:00,First Class,WA-103751,SP-S-4115,2,51.98,25.99,4.599
20419,2017-42255,9/8/2017 0:00,9/10/2017 0:00,First Class,WA-103751,SP-S-3328,5,119.95,59.975,7.9975
20422,2017-42255,9/8/2017 0:00,9/12/2017 0:00,Standard,SB-120251,SP-F-2903,5,139.95,41.985,7.598
20423,2017-42255,9/8/2017 0:00,9/12/2017 0:00,Standard,SB-120251,SP-K-2909,3,74.97,29.988,4.9988
20424,2017-42255,9/8/2017 0:00,9/12/2017 0:00,Standard,SB-120251,SP-S-4217,3,77.97,38.985,5.1188
20441,2017-42256,9/9/2017 0:00,9/13/2017 0:00,2 Day,CR-103451,AP-M-5094,6,155.94,62.376,12.9158
20451,2017-42256,9/9/2017 0:00,9/10/2017 0:00,First Class,CC-142451,AP-W-3509,3,104.97,31.491,7.2485
20452,2017-42256,9/9/2017 0:00,9/10/2017 0:00,First Class,CC-142451,SP-T-2922,5,119.95,23.99,7.9975
20484,2017-42258,9/11/2017 0:00,9/14/2017 0:00,First Class,CR-103451,SP-B-4010,2,41.98,10.495,4.099
20491,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,SP-T-3079,3,74.97,14.994,7.2479
20492,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,AP-M-4876,6,215.94,86.376,17.1158
20493,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,AP-M-3124,5,59.95,23.98,6.1965
20494,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,SP-B-3972,3,62.97,15.7425,6.4079
20495,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,SP-B-2857,2,51.98,12.995,5.6386
20496,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,SP-S-4217,5,129.95,64.975,11.0965
20497,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,SP-K-2869,3,71.97,28.788,7.0379
20498,2017-42258,9/11/2017 0:00,9/16/2017 0:00,2 Day,SW-196901,SP-K-2911,3,74.97,29.988,7.2479
20502,2017-42259,9/12/2017 0:00,9/12/2017 0:00,Next Day,SB-120251,SP-B-4741,5,109.95,27.4875,11.8955
20503,2017-42259,9/12/2017 0:00,9/16/2017 0:00,Standard,SB-120251,SP-B-4729,5,89.95,22.4875,5.598
20504,2017-42259,9/12/2017 0:00,9/12/2017 0:00,Next Day,SB-120251,FW-Y-2867,4,143.96,86.376,14.9564
20505,2017-42259,9/12/2017 0:00,9/17/2017 0:00,Standard,EC-124751,FW-R-3427,5,374.95,149.98,16.998
20506,2017-42259,9/12/2017 0:00,9/17/2017 0:00,Standard,EC-124751,SP-S-3159,3,71.97,35.985,4.8788
20507,2017-42259,9/12/2017 0:00,9/17/2017 0:00,Standard,EC-124751,SP-B-3485,2,55.98,13.995,4.2392
20508,2017-42259,9/12/2017 0:00,9/16/2017 0:00,Standard,SB-129101,SP-S-4323,7,181.93,90.965,9.2772
20532,2017-42262,9/15/2017 0:00,9/20/2017 0:00,Standard,WY-127451,AP-M-4871,7,111.93,44.772,6.4772
20550,2017-42263,9/16/2017 0:00,9/21/2017 0:00,Standard,WB-101651,SP-S-4390,5,129.95,64.975,7.198
20551,2017-42263,9/16/2017 0:00,9/20/2017 0:00,Standard,CB-115451,SP-S-3839,8,191.92,95.96,9.6768
20556,2017-42263,9/16/2017 0:00,9/20/2017 0:00,Standard,CC-121451,SP-B-5299,2,125.98,31.495,7.0392
20557,2017-42263,9/16/2017 0:00,9/18/2017 0:00,2 Day,CS-124001,FW-R-3335,1,76.99,30.796,7.3893
20558,2017-42263,9/16/2017 0:00,9/18/2017 0:00,First Class,WB-130601,AP-W-3182,3,104.97,31.491,7.2485
20562,2017-42263,9/16/2017 0:00,9/22/2017 0:00,Standard,WR-101407,SP-K-2907,7,174.93,69.972,8.9972
20563,2017-42263,9/16/2017 0:00,9/22/2017 0:00,Standard,WR-101407,AP-W-3812,7,174.93,52.479,8.9972
20564,2017-42263,9/16/2017 0:00,9/22/2017 0:00,Standard,WR-101407,FW-S-4397,3,122.97,61.485,6.9188
20576,2017-42264,9/17/2017 0:00,9/22/2017 0:00,Standard,CB-100601,SP-S-6604,4,67.96,33.98,4.7184
20577,2017-42264,9/17/2017 0:00,9/19/2017 0:00,First Class,ER-100901,SP-K-2904,2,47.98,19.192,4.399
20578,2017-42264,9/17/2017 0:00,9/19/2017 0:00,First Class,ER-100901,AP-M-4788,3,47.97,19.188,4.3985
20579,2017-42264,9/17/2017 0:00,9/19/2017 0:00,First Class,ER-100901,AP-M-5094,2,51.98,20.792,4.599
20580,2017-42264,9/17/2017 0:00,9/19/2017 0:00,First Class,ER-100901,FW-Y-3913,3,134.97,80.982,8.7485
20581,2017-42264,9/17/2017 0:00,9/19/2017 0:00,First Class,ER-100901,SP-K-2904,2,47.98,19.192,4.399
